business_id,month,future_60d_dpd30_flag,future_60d_negative_cashflow_flag,future_60d_collection_delay_spike_flag,future_60d_cash_stress_observed
B00269,2024-10,0,1,0,1
B00269,2024-09,0,1,0,1
B00269,2024-08,0,1,0,1
B00269,2024-07,0,1,0,1
B00269,2024-06,0,1,0,1
B00269,2024-05,0,1,0,1
B00269,2024-04,0,1,0,1
B00269,2024-03,0,1,1,1
B00269,2024-02,0,1,0,0
B00269,2024-01,0,1,0,0
B00272,2025-12,,,,
B00272,2025-11,,,,
B00272,2025-10,0,1,0,1
B00272,2025-09,0,1,0,1
B00272,2025-08,0,1,0,1
B00272,2025-07,0,1,0,1
B00272,2025-06,0,1,0,1
B00272,2025-05,0,1,0,1
B00272,2025-04,0,1,0,1
B00272,2025-03,0,1,0,1
B00272,2025-02,0,1,0,1
B00272,2025-01,0,1,0,1
B00272,2024-12,0,1,0,1
B00272,2024-11,0,1,1,1
B00272,2024-10,0,1,0,1
B00272,2024-09,0,1,0,1
B00272,2024-08,0,1,0,1
B00272,2024-07,0,1,0,1
B00272,2024-06,1,1,0,1
B00272,2024-05,1,1,0,1
B00272,2024-04,0,1,0,1
B00272,2024-03,0,1,0,1
B00272,2024-02,0,1,1,0
B00272,2024-01,0,1,1,0
B00278,2025-12,,,,
B00278,2025-11,,,,
B00278,2025-10,0,1,0,1
B00278,2025-09,0,1,0,1
B00278,2025-08,0,1,0,1
B00278,2025-07,0,1,0,1
B00278,2025-06,0,1,0,1
B00278,2025-05,0,1,1,1
B00278,2025-04,0,1,0,1
B00278,2025-03,0,1,0,1
B00278,2025-02,0,1,1,1
B00278,2025-01,0,1,0,1
B00278,2024-12,0,1,0,1
B00278,2024-11,0,1,0,1
B00278,2024-10,0,1,0,1
B00278,2024-09,0,1,0,1
B00278,2024-08,0,1,1,1
B00278,2024-07,0,1,0,1
B00278,2024-06,0,1,0,1
B00278,2024-05,0,1,0,1
B00278,2024-04,0,1,0,1
B00278,2024-03,0,1,0,1
B00278,2024-02,0,1,0,1
B00278,2024-01,0,1,0,1
B00280,2025-12,,,,
B00280,2025-11,,,,
B00280,2025-10,0,1,0,1
B00280,2025-09,0,1,0,1
B00280,2025-08,0,1,0,1
B00280,2025-07,0,1,0,1
B00280,2025-06,0,1,0,1
B00280,2025-05,0,1,1,1
B00280,2025-04,0,1,0,1
B00280,2025-03,0,1,0,1
B00280,2025-02,0,1,0,1
B00280,2025-01,0,1,0,1
B00280,2024-12,0,1,0,1
B00280,2024-11,0,1,1,1
B00280,2024-10,0,1,0,1
B00280,2024-09,0,1,0,1
B00280,2024-08,0,1,0,1
B00280,2024-07,0,1,0,1
B00280,2024-06,0,1,0,1
B00280,2024-05,0,1,0,1
B00280,2024-04,0,1,0,1
B00280,2024-03,0,1,1,1
B00280,2024-02,0,1,0,1
B00280,2024-01,0,1,0,1
B00305,2025-12,,,,
B00305,2025-11,,,,
B00305,2025-10,0,1,1,1
B00305,2025-09,0,1,0,1
B00305,2025-08,0,1,1,1
B00305,2025-07,0,1,0,1
B00305,2025-06,0,1,0,1
B00305,2025-05,0,1,0,1
B00305,2025-04,0,1,0,1
B00305,2025-03,0,1,0,1
B00305,2025-02,0,1,0,1
B00305,2025-01,0,1,0,1
B00305,2024-12,0,1,0,1
B00305,2024-11,0,1,0,1
B00305,2024-10,0,1,0,1
B00305,2024-09,0,1,0,1
B00305,2024-08,0,1,0,1
B00305,2024-07,0,1,0,1
B00305,2024-06,0,1,1,1
B00305,2024-05,0,1,0,1
B00305,2024-04,0,1,0,1
B00305,2024-03,0,1,0,1
B00305,2024-02,0,1,0,1
B00305,2024-01,0,1,0,0
B00347,2025-12,,,,
B00347,2025-11,,,,
B00347,2025-10,0,1,0,1
B00347,2025-09,0,1,1,1
B00347,2025-08,0,1,0,1
B00347,2025-07,0,1,0,1
B00347,2025-06,0,1,1,1
B00347,2025-05,0,1,1,1
B00347,2025-04,0,1,0,1
B00347,2025-03,0,1,0,1
B00347,2025-02,0,1,0,1
B00347,2025-01,0,1,0,1
B00347,2024-12,0,1,0,1
B00347,2024-11,0,1,0,1
B00347,2024-10,0,1,0,1
B00347,2024-09,0,1,0,1
B00347,2024-08,0,1,0,1
B00347,2024-07,0,1,0,1
B00347,2024-06,0,1,0,1
B00347,2024-05,0,1,0,1
B00347,2024-04,0,1,0,1
B00347,2024-03,0,1,0,1
B00347,2024-02,0,1,0,1
B00347,2024-01,0,1,0,1
B00372,2025-12,,,,
B00372,2025-11,,,,
B00372,2025-10,0,1,0,1
B00372,2025-09,0,1,0,1
B00372,2025-08,0,1,1,1
B00372,2025-07,0,1,0,1
B00372,2025-06,0,1,1,1
B00372,2025-05,0,1,0,1
B00372,2025-04,0,1,0,1
B00372,2025-03,0,1,1,1
B00372,2025-02,0,1,0,1
B00372,2025-01,0,1,0,1
B00372,2024-12,0,1,1,1
B00372,2024-11,0,1,0,1
B00372,2024-10,0,1,0,1
B00372,2024-09,0,1,0,1
B00372,2024-08,0,1,0,1
B00372,2024-07,1,1,0,1
B00372,2024-06,1,1,0,1
B00372,2024-05,0,1,0,1
B00372,2024-04,0,1,0,1
B00372,2024-03,0,1,0,1
B00372,2024-02,0,1,1,1
B00372,2024-01,0,1,0,0
B00374,2025-12,,,,
B00374,2025-11,,,,
B00374,2025-10,0,1,0,1
B00374,2025-09,0,1,0,1
B00374,2025-08,0,1,0,1
B00374,2025-07,0,1,0,1
B00374,2025-06,0,1,0,1
B00374,2025-05,0,1,0,1
B00374,2025-04,0,1,0,1
B00374,2025-03,0,1,0,1
B00374,2025-02,0,1,0,1
B00374,2025-01,0,1,0,1
B00374,2024-12,0,1,1,1
B00374,2024-11,0,1,0,1
B00374,2024-10,0,1,0,1
B00374,2024-09,0,1,0,1
B00374,2024-08,0,1,0,1
B00374,2024-07,0,1,0,1
B00374,2024-06,0,1,0,1
B00374,2024-05,0,1,0,1
B00374,2024-04,0,1,0,1
B00374,2024-03,0,1,0,1
B00374,2024-02,0,1,0,1
B00374,2024-01,0,1,0,1
B00384,2025-12,,,,
B00384,2025-11,,,,
B00384,2025-10,0,1,0,1
B00384,2025-09,0,1,0,1
B00384,2025-08,0,1,1,1
B00384,2025-07,0,1,0,1
B00384,2025-06,0,1,0,1
B00384,2025-05,0,1,0,1
B00384,2025-04,0,1,0,1
B00384,2025-03,0,1,0,1
B00384,2025-02,0,1,0,1
B00384,2025-01,0,1,1,1
B00384,2024-12,0,1,0,1
B00384,2024-11,0,1,0,1
B00384,2024-10,0,1,0,1
B00384,2024-09,0,1,0,1
B00384,2024-08,0,1,0,1
B00384,2024-07,0,1,0,1
B00384,2024-06,0,1,0,1
B00384,2024-05,0,1,0,1
B00384,2024-04,0,1,0,1
B00384,2024-03,0,1,0,1
B00384,2024-02,0,1,1,1
B00384,2024-01,0,1,0,0
B00429,2025-12,,,,
B00429,2025-11,,,,
B00429,2025-10,0,1,1,1
B00429,2025-09,0,1,0,1
B00429,2025-08,0,1,0,1
B00429,2025-07,1,1,0,1
B00429,2025-06,1,1,0,1
B00429,2025-05,0,1,0,1
B00429,2025-04,0,1,0,1
B00429,2025-03,0,1,1,1
B00429,2025-02,0,1,0,1
B00429,2025-01,0,1,0,1
B00429,2024-12,0,1,0,1
B00429,2024-11,0,1,0,1
B00429,2024-10,0,1,0,1
B00429,2024-09,0,1,0,1
B00429,2024-08,0,1,0,1
B00429,2024-07,1,1,0,1
B00429,2024-06,1,1,0,1
B00429,2024-05,0,1,0,1
B00429,2024-04,0,1,0,1
B00429,2024-03,0,1,0,1
B00429,2024-02,0,1,0,1
B00429,2024-01,0,1,0,1
B00437,2025-12,,,,
B00437,2025-11,,,,
B00437,2025-10,0,1,0,1
B00437,2025-09,0,1,0,1
B00437,2025-08,0,1,0,1
B00437,2025-07,0,1,1,1
B00437,2025-06,0,1,0,1
B00437,2025-05,0,1,0,1
B00437,2025-04,0,1,0,1
B00437,2025-03,0,1,1,1
B00437,2025-02,0,1,0,1
B00437,2025-01,0,1,0,1
B00437,2024-12,0,1,0,1
B00437,2024-11,0,1,1,1
B00437,2024-10,0,1,1,1
B00437,2024-09,0,1,0,1
B00437,2024-08,0,1,0,1
B00437,2024-07,0,1,0,1
B00437,2024-06,0,1,0,1
B00437,2024-05,0,1,0,1
B00437,2024-04,0,1,0,1
B00437,2024-03,0,1,0,1
B00437,2024-02,0,1,0,1
B00437,2024-01,0,1,0,1
B00465,2025-12,,,,
B00465,2025-11,,,,
B00465,2025-10,0,1,0,1
B00465,2025-09,0,1,0,1
B00465,2025-08,0,1,0,1
B00465,2025-07,0,1,0,1
B00465,2025-06,0,1,1,1
B00465,2025-05,0,1,0,1
B00465,2025-04,0,1,0,1
B00465,2025-03,0,1,0,1
B00465,2025-02,0,1,0,1
B00465,2025-01,0,1,0,1
B00465,2024-12,0,1,0,1
B00465,2024-11,0,1,0,1
B00465,2024-10,0,1,0,1
B00465,2024-09,0,1,1,1
B00465,2024-08,0,1,0,1
B00465,2024-07,0,1,1,1
B00465,2024-06,0,1,0,1
B00465,2024-05,0,1,0,1
B00465,2024-04,0,1,0,1
B00465,2024-03,0,1,0,1
B00465,2024-02,0,1,1,1
B00465,2024-01,0,1,1,1
B00510,2025-12,,,,
B00510,2025-11,,,,
B00510,2025-10,0,1,0,1
B00510,2025-09,0,1,0,1
B00510,2025-08,0,1,0,1
B00510,2025-07,0,1,0,1
B00510,2025-06,0,1,0,1
B00510,2025-05,0,1,0,1
B00510,2025-04,0,1,1,1
B00510,2025-03,0,1,0,1
B00510,2025-02,0,1,0,1
B00510,2025-01,0,1,1,1
B00510,2024-12,0,1,1,1
B00510,2024-11,0,1,0,1
B00510,2024-10,0,1,0,1
B00510,2024-09,0,1,0,1
B00510,2024-08,0,1,0,1
B00510,2024-07,0,1,1,1
B00510,2024-06,0,1,1,1
B00510,2024-05,0,1,0,1
B00510,2024-04,0,1,0,0
B00510,2024-03,0,1,0,1
B00510,2024-02,0,1,0,1
B00510,2024-01,0,1,0,1
B00523,2025-12,,,,
B00523,2025-11,,,,
B00523,2025-10,0,1,0,1
B00523,2025-09,0,1,0,1
B00523,2025-08,0,1,1,1
B00523,2025-07,0,1,0,1
B00523,2025-06,0,1,0,1
B00523,2025-05,0,1,0,1
B00523,2025-04,0,1,0,1
B00523,2025-03,0,1,0,1
B00523,2025-02,0,1,0,1
B00523,2025-01,0,1,1,1
B00523,2024-12,0,1,0,1
B00523,2024-11,0,1,0,1
B00523,2024-10,0,1,0,1
B00523,2024-09,0,1,1,1
B00523,2024-08,0,1,0,1
B00523,2024-07,0,1,0,1
B00523,2024-06,0,1,0,1
B00523,2024-05,0,1,0,1
B00523,2024-04,0,1,0,1
B00523,2024-03,0,1,0,1
B00523,2024-02,0,1,1,1
B00523,2024-01,0,1,0,0
B00537,2025-12,,,,
B00537,2025-11,,,,
B00537,2025-10,0,1,0,1
B00537,2025-09,0,1,0,1
B00537,2025-08,0,1,0,1
B00537,2025-07,0,1,0,1
B00537,2025-06,0,1,0,1
B00537,2025-05,0,1,0,1
B00537,2025-04,0,1,0,1
B00537,2025-03,0,1,0,1
B00537,2025-02,0,1,1,1
B00537,2025-01,0,1,1,1
B00537,2024-12,0,1,0,1
B00537,2024-11,0,1,0,1
B00537,2024-10,0,1,0,1
B00537,2024-09,0,1,0,1
B00537,2024-08,0,1,0,1
B00537,2024-07,0,1,0,1
B00537,2024-06,0,1,0,1
B00537,2024-05,0,1,0,1
B00537,2024-04,0,1,0,0
B00537,2024-03,0,1,0,0
B00537,2024-02,0,1,0,0
B00537,2024-01,0,1,0,0
B00539,2025-12,,,,
B00539,2025-11,,,,
B00539,2025-10,0,1,0,1
B00539,2025-09,0,1,0,1
B00539,2025-08,0,1,0,1
B00539,2025-07,0,1,0,1
B00539,2025-06,0,1,0,1
B00539,2025-05,0,1,0,1
B00539,2025-04,0,1,0,1
B00539,2025-03,0,1,0,1
B00539,2025-02,0,1,0,1
B00539,2025-01,1,1,0,1
B00539,2024-12,1,1,0,1
B00539,2024-11,0,1,0,1
B00539,2024-10,0,1,0,1
B00539,2024-09,0,1,0,1
B00539,2024-08,0,1,1,1
B00539,2024-07,0,1,0,1
B00539,2024-06,0,1,0,1
B00539,2024-05,0,1,0,1
B00539,2024-04,0,1,0,1
B00539,2024-03,0,1,0,1
B00539,2024-02,0,1,0,1
B00539,2024-01,0,1,0,1
B00548,2025-12,,,,
B00548,2025-11,,,,
B00548,2025-10,0,1,0,1
B00548,2025-09,0,1,0,1
B00548,2025-08,0,1,0,1
B00548,2025-07,0,1,0,1
B00548,2025-06,0,1,0,1
B00548,2025-05,0,1,0,1
B00548,2025-04,0,1,0,1
B00548,2025-03,0,1,0,1
B00548,2025-02,0,1,0,1
B00548,2025-01,0,1,0,1
B00548,2024-12,0,1,0,1
B00548,2024-11,0,1,0,1
B00548,2024-10,0,1,0,1
B00548,2024-09,0,1,0,1
B00548,2024-08,0,1,0,1
B00548,2024-07,0,1,0,1
B00548,2024-06,0,1,0,1
B00548,2024-05,0,1,0,1
B00548,2024-04,0,1,0,1
B00548,2024-03,1,1,0,1
B00548,2024-02,1,1,0,1
B00548,2024-01,0,1,0,1
B00554,2025-12,,,,
B00554,2025-11,,,,
B00554,2025-10,0,1,0,1
B00554,2025-09,0,1,0,1
B00554,2025-08,0,1,0,1
B00554,2025-07,0,1,0,1
B00554,2025-06,0,1,1,1
B00554,2025-05,0,1,0,1
B00554,2025-04,0,1,0,1
B00554,2025-03,0,1,0,1
B00554,2025-02,1,1,0,1
B00554,2025-01,1,1,0,1
B00554,2024-12,0,1,0,1
B00554,2024-11,0,1,0,1
B00554,2024-10,0,1,1,1
B00554,2024-09,0,1,0,1
B00554,2024-08,0,1,0,1
B00554,2024-07,0,1,0,1
B00554,2024-06,0,1,1,1
B00554,2024-05,0,1,0,1
B00554,2024-04,0,1,1,1
B00554,2024-03,0,1,0,0
B00554,2024-02,0,1,0,1
B00554,2024-01,0,1,0,0
B00574,2025-12,,,,
B00574,2025-11,,,,
B00574,2025-10,0,1,0,1
B00574,2025-09,0,1,0,1
B00574,2025-08,0,1,0,1
B00574,2025-07,0,1,0,1
B00574,2025-06,0,1,1,1
B00574,2025-05,0,1,0,1
B00574,2025-04,0,1,0,1
B00574,2025-03,0,1,0,1
B00574,2025-02,0,1,0,1
B00574,2025-01,0,1,0,1
B00574,2024-12,0,1,0,1
B00574,2024-11,0,1,0,1
B00574,2024-10,0,1,0,1
B00574,2024-09,0,1,1,1
B00574,2024-08,0,1,1,1
B00574,2024-07,0,1,0,1
B00574,2024-06,0,1,0,1
B00574,2024-05,0,1,0,1
B00574,2024-04,0,1,0,1
B00574,2024-03,0,1,0,1
B00574,2024-02,0,1,0,1
B00574,2024-01,0,1,0,1
B00575,2025-12,,,,
B00575,2025-11,,,,
B00575,2025-10,0,1,1,1
B00575,2025-09,0,1,0,1
B00575,2025-08,0,1,0,1
B00575,2025-07,0,1,0,1
B00575,2025-06,0,1,0,1
B00575,2025-05,0,1,0,1
B00575,2025-04,0,1,1,1
B00575,2025-03,0,1,0,1
B00575,2025-02,0,1,0,1
B00575,2025-01,0,1,0,1
B00575,2024-12,0,1,1,1
B00575,2024-11,0,1,0,1
B00575,2024-10,0,1,0,1
B00575,2024-09,0,1,0,1
B00575,2024-08,0,1,0,1
B00575,2024-07,0,1,0,1
B00575,2024-06,0,1,0,1
B00575,2024-05,0,1,0,1
B00575,2024-04,0,1,0,1
B00575,2024-03,0,1,0,1
B00575,2024-02,0,1,0,1
B00575,2024-01,0,1,0,1
B00584,2025-12,,,,
B00584,2025-11,,,,
B00584,2025-10,0,1,0,1
B00584,2025-09,0,1,0,1
B00584,2025-08,0,1,0,1
B00584,2025-07,0,1,0,1
B00584,2025-06,0,1,0,1
B00584,2025-05,0,1,0,1
B00584,2025-04,0,1,0,1
B00584,2025-03,0,1,1,1
B00584,2025-02,0,1,0,1
B00584,2025-01,1,1,0,1
B00584,2024-12,1,1,0,1
B00584,2024-11,0,1,1,1
B00584,2024-10,0,1,0,1
B00584,2024-09,0,1,0,1
B00584,2024-08,0,1,0,1
B00584,2024-07,0,1,0,1
B00584,2024-06,0,1,0,1
B00584,2024-05,0,1,0,1
B00584,2024-04,0,1,0,1
B00584,2024-03,0,1,0,1
B00584,2024-02,0,1,0,1
B00584,2024-01,0,1,0,1
B00588,2025-12,,,,
B00588,2025-11,,,,
B00588,2025-10,0,1,0,1
B00588,2025-09,0,1,0,1
B00588,2025-08,0,1,0,1
B00588,2025-07,0,1,0,1
B00588,2025-06,0,1,0,1
B00588,2025-05,0,1,0,1
B00588,2025-04,0,1,0,1
B00588,2025-03,0,1,1,1
B00588,2025-02,0,1,0,1
B00588,2025-01,0,1,0,1
B00588,2024-12,0,1,0,1
B00588,2024-11,0,1,1,1
B00588,2024-10,0,1,0,1
B00588,2024-09,0,1,0,1
B00588,2024-08,0,1,0,1
B00588,2024-07,1,1,0,1
B00588,2024-06,1,1,0,1
B00588,2024-05,0,1,0,1
B00588,2024-04,0,1,0,1
B00588,2024-03,0,1,0,1
B00588,2024-02,0,1,0,1
B00588,2024-01,0,1,0,1
B00589,2025-12,,,,
B00589,2025-11,,,,
B00589,2025-10,0,1,0,1
B00589,2025-09,0,1,0,1
B00589,2025-08,0,1,0,1
B00589,2025-07,0,1,0,1
B00589,2025-06,0,1,0,1
B00589,2025-05,0,1,0,1
B00589,2025-04,0,1,0,1
B00589,2025-03,0,1,0,1
B00589,2025-02,0,1,0,1
B00589,2025-01,0,1,0,1
B00589,2024-12,0,1,0,1
B00589,2024-11,0,1,0,1
B00589,2024-10,0,1,0,1
B00589,2024-09,0,1,0,1
B00589,2024-08,0,1,0,1
B00589,2024-07,0,1,0,1
B00589,2024-06,0,1,0,1
B00589,2024-05,0,1,0,1
B00589,2024-04,0,1,0,1
B00589,2024-03,0,1,0,1
B00589,2024-02,0,1,1,1
B00589,2024-01,0,1,0,1
B00599,2025-12,,,,
B00599,2025-11,,,,
B00599,2025-10,0,1,1,1
B00599,2025-09,0,1,0,1
B00599,2025-08,0,1,0,1
B00599,2025-07,0,1,0,1
B00599,2025-06,0,1,1,1
B00599,2025-05,0,1,0,1
B00599,2025-04,0,1,0,1
B00599,2025-03,0,1,0,1
B00599,2025-02,0,1,0,1
B00599,2025-01,0,1,0,1
B00599,2024-12,0,1,0,1
B00599,2024-11,0,1,0,1
B00599,2024-10,0,1,0,1
B00599,2024-09,0,1,0,1
B00599,2024-08,0,1,0,1
B00599,2024-07,0,1,0,1
B00599,2024-06,0,1,0,1
B00599,2024-05,0,1,0,1
B00599,2024-04,0,1,1,1
B00599,2024-03,0,1,0,1
B00599,2024-02,0,1,0,1
B00599,2024-01,0,1,0,1
B00607,2025-12,,,,
B00607,2025-11,,,,
B00607,2025-10,0,1,0,1
B00607,2025-09,0,1,0,1
B00607,2025-08,0,1,0,1
B00607,2025-07,0,1,0,1
B00607,2025-06,0,1,0,1
B00607,2025-05,0,1,0,1
B00607,2025-04,0,1,0,1
B00607,2025-03,0,1,0,1
B00607,2025-02,0,1,1,1
B00607,2025-01,0,1,0,1
B00607,2024-12,0,1,0,1
B00607,2024-11,0,1,0,1
B00607,2024-10,0,1,0,1
B00607,2024-09,0,1,1,1
B00607,2024-08,0,1,0,1
B00607,2024-07,0,1,0,1
B00607,2024-06,0,1,0,1
B00607,2024-05,0,1,0,1
B00607,2024-04,0,1,0,1
B00607,2024-03,0,1,0,1
B00607,2024-02,0,1,0,1
B00607,2024-01,1,1,0,1
B00616,2025-12,,,,
B00616,2025-11,,,,
B00616,2025-10,0,1,0,1
B00616,2025-09,0,1,0,1
B00616,2025-08,0,1,1,1
B00616,2025-07,0,1,1,1
B00616,2025-06,0,1,0,1
B00616,2025-05,0,1,1,1
B00616,2025-04,0,1,0,1
B00616,2025-03,0,1,1,1
B00616,2025-02,0,1,0,1
B00616,2025-01,0,1,0,1
B00616,2024-12,0,1,0,1
B00616,2024-11,0,1,0,1
B00616,2024-10,0,1,0,1
B00616,2024-09,0,1,0,1
B00616,2024-08,0,1,0,1
B00616,2024-07,0,1,0,1
B00616,2024-06,0,1,0,1
B00616,2024-05,0,1,0,1
B00616,2024-04,0,1,1,1
B00616,2024-03,0,1,0,1
B00616,2024-02,0,1,0,1
B00616,2024-01,0,1,0,1
B00661,2025-12,,,,
B00661,2025-11,,,,
B00661,2025-10,0,1,0,1
B00661,2025-09,0,1,1,1
B00661,2025-08,0,1,0,1
B00661,2025-07,0,1,0,1
B00661,2025-06,0,1,0,1
B00661,2025-05,0,1,0,1
B00661,2025-04,0,1,0,1
B00661,2025-03,0,1,0,1
B00661,2025-02,0,1,0,1
B00661,2025-01,0,1,1,1
B00661,2024-12,0,1,0,1
B00661,2024-11,0,1,0,1
B00661,2024-10,0,1,0,1
B00661,2024-09,0,1,0,1
B00661,2024-08,0,1,0,1
B00661,2024-07,0,1,0,1
B00661,2024-06,0,1,0,1
B00661,2024-05,0,1,0,1
B00661,2024-04,0,1,0,1
B00661,2024-03,0,1,0,1
B00661,2024-02,0,1,0,1
B00661,2024-01,0,1,0,0
B00666,2025-12,,,,
B00666,2025-11,,,,
B00666,2025-10,0,1,0,1
B00666,2025-09,0,1,0,1
B00666,2025-08,0,1,0,1
B00666,2025-07,0,1,0,1
B00666,2025-06,0,1,0,1
B00666,2025-05,0,1,0,1
B00666,2025-04,0,1,0,1
B00666,2025-03,0,1,0,1
B00666,2025-02,0,1,1,1
B00666,2025-01,0,1,0,1
B00666,2024-12,0,1,0,1
B00666,2024-11,0,1,0,1
B00666,2024-10,0,1,0,1
B00666,2024-09,0,1,0,1
B00666,2024-08,0,1,0,1
B00666,2024-07,0,1,1,1
B00666,2024-06,0,1,0,1
B00666,2024-05,0,1,0,1
B00666,2024-04,0,1,0,1
B00666,2024-03,0,1,0,1
B00666,2024-02,0,1,0,1
B00666,2024-01,0,1,0,1
B00695,2025-12,,,,
B00695,2025-11,,,,
B00695,2025-10,0,1,0,1
B00695,2025-09,0,1,0,1
B00695,2025-08,0,1,0,1
B00695,2025-07,0,1,0,1
B00695,2025-06,0,1,1,1
B00695,2025-05,0,1,0,1
B00695,2025-04,0,1,0,1
B00695,2025-03,0,1,0,1
B00695,2025-02,0,1,0,1
B00695,2025-01,0,1,0,1
B00695,2024-12,0,1,0,1
B00695,2024-11,0,1,0,1
B00695,2024-10,0,1,0,1
B00695,2024-09,0,1,1,1
B00695,2024-08,0,1,0,1
B00695,2024-07,0,1,0,1
B00695,2024-06,0,1,0,1
B00695,2024-05,0,1,1,1
B00695,2024-04,0,1,0,1
B00695,2024-03,0,1,0,1
B00695,2024-02,0,1,0,1
B00695,2024-01,0,1,0,1
B00698,2025-12,,,,
B00698,2025-11,,,,
B00698,2025-10,0,1,0,1
B00698,2025-09,0,1,0,1
B00698,2025-08,0,1,0,1
B00698,2025-07,0,1,0,1
B00698,2025-06,0,1,0,1
B00698,2025-05,0,1,1,1
B00698,2025-04,0,1,0,1
B00698,2025-03,0,1,0,1
B00698,2025-02,0,1,1,1
B00698,2025-01,0,1,0,1
B00698,2024-12,0,1,0,1
B00698,2024-11,0,1,0,1
B00698,2024-10,0,1,0,1
B00698,2024-09,0,1,0,1
B00698,2024-08,1,1,0,1
B00698,2024-07,1,1,0,1
B00698,2024-06,0,1,0,1
B00698,2024-05,0,1,0,1
B00698,2024-04,0,1,0,1
B00698,2024-03,0,1,0,1
B00698,2024-02,0,1,1,1
B00698,2024-01,0,1,0,0
B00739,2025-12,,,,
B00739,2025-11,,,,
B00739,2025-10,0,1,0,1
B00739,2025-09,0,1,0,1
B00739,2025-08,0,1,0,1
B00739,2025-07,0,1,0,1
B00739,2025-06,0,1,0,1
B00739,2025-05,0,1,0,1
B00739,2025-04,0,1,1,1
B00739,2025-03,0,1,0,1
B00739,2025-02,0,1,0,1
B00739,2025-01,0,1,0,1
B00739,2024-12,0,1,0,1
B00739,2024-11,0,1,0,1
B00739,2024-10,0,1,0,1
B00739,2024-09,0,1,0,1
B00739,2024-08,0,1,0,1
B00739,2024-07,0,1,0,1
B00739,2024-06,0,1,0,1
B00739,2024-05,0,1,0,1
B00739,2024-04,0,1,0,1
B00739,2024-03,0,1,0,1
B00739,2024-02,0,1,0,1
B00739,2024-01,0,1,0,0
B00740,2025-12,,,,
B00740,2025-11,,,,
B00740,2025-10,0,1,0,1
B00740,2025-09,0,1,0,1
B00740,2025-08,0,1,1,1
B00740,2025-07,0,1,0,1
B00740,2025-06,0,1,0,1
B00740,2025-05,0,1,0,1
B00740,2025-04,0,1,0,1
B00740,2025-03,0,1,0,1
B00740,2025-02,0,1,0,1
B00740,2025-01,0,1,0,1
B00740,2024-12,0,1,0,1
B00740,2024-11,0,1,0,1
B00740,2024-10,0,1,0,1
B00740,2024-09,0,1,0,1
B00740,2024-08,0,1,0,1
B00740,2024-07,0,1,0,1
B00740,2024-06,0,1,0,1
B00740,2024-05,0,1,0,1
B00740,2024-04,0,1,0,1
B00740,2024-03,0,1,0,1
B00740,2024-02,0,1,0,1
B00740,2024-01,0,1,0,1
B00756,2025-12,,,,
B00756,2025-11,,,,
B00756,2025-10,0,1,0,1
B00756,2025-09,0,1,0,1
B00756,2025-08,0,1,0,1
B00756,2025-07,0,1,1,1
B00756,2025-06,0,1,0,1
B00756,2025-05,1,1,0,1
B00756,2025-04,1,1,0,1
B00756,2025-03,1,1,0,1
B00756,2025-02,1,1,1,1
B00756,2025-01,0,1,0,1
B00756,2024-12,0,1,0,1
B00756,2024-11,0,1,0,1
B00756,2024-10,1,1,0,1
B00756,2024-09,1,1,1,1
B00756,2024-08,0,1,0,1
B00756,2024-07,0,1,0,1
B00756,2024-06,0,1,0,1
B00756,2024-05,0,1,0,1
B00756,2024-04,0,1,0,1
B00756,2024-03,0,1,1,1
B00756,2024-02,0,1,0,1
B00756,2024-01,0,1,0,1
B00769,2025-12,,,,
B00769,2025-11,,,,
B00769,2025-10,0,1,0,1
B00769,2025-09,0,1,0,1
B00769,2025-08,0,1,0,1
B00769,2025-07,0,1,0,1
B00769,2025-06,0,1,0,1
B00769,2025-05,0,1,0,1
B00769,2025-04,0,1,0,1
B00769,2025-03,0,1,0,1
B00769,2025-02,0,1,0,1
B00769,2025-01,0,1,1,1
B00769,2024-12,0,1,0,1
B00769,2024-11,0,1,0,1
B00769,2024-10,0,1,0,1
B00769,2024-09,0,1,0,1
B00769,2024-08,0,1,1,1
B00769,2024-07,0,1,1,1
B00769,2024-06,0,1,0,1
B00769,2024-05,0,1,0,1
B00769,2024-04,0,1,0,1
B00769,2024-03,0,1,0,1
B00769,2024-02,0,1,0,1
B00769,2024-01,0,1,0,1
B00833,2025-12,,,,
B00833,2025-11,,,,
B00833,2025-10,0,1,0,1
B00833,2025-09,0,1,0,1
B00833,2025-08,0,1,0,1
B00833,2025-07,0,1,0,1
B00833,2025-06,0,1,0,1
B00833,2025-05,0,1,0,1
B00833,2025-04,0,1,0,1
B00833,2025-03,0,1,0,1
B00833,2025-02,0,1,0,1
B00833,2025-01,0,1,0,1
B00833,2024-12,0,1,0,1
B00833,2024-11,0,1,0,1
B00833,2024-10,0,1,0,1
B00833,2024-09,0,1,0,1
B00833,2024-08,0,1,0,1
B00833,2024-07,0,1,0,1
B00833,2024-06,0,1,0,1
B00833,2024-05,0,1,0,1
B00833,2024-04,0,1,0,1
B00833,2024-03,0,1,1,1
B00833,2024-02,0,1,0,1
B00833,2024-01,0,1,0,0
B00844,2025-12,,,,
B00844,2025-11,,,,
B00844,2025-10,0,1,1,1
B00844,2025-09,0,1,0,1
B00844,2025-08,0,1,0,1
B00844,2025-07,0,1,0,1
B00844,2025-06,0,1,0,1
B00844,2025-05,0,1,0,1
B00844,2025-04,0,1,0,1
B00844,2025-03,0,1,0,1
