repayment_id,loan_id,business_id,payment_month,scheduled_amount,actual_payment,days_past_due,payment_status,principal_remaining,auto_debit_success_flag,payment_channel
RP0014668,L000734,B00981,2025-11,2443.67,21.46,0,on_time,14508.37,1,auto_debit
RP0013438,L000734,B00981,2025-12,2443.67,2397.32,0,on_time,12064.7,0,auto_debit
RP0043607,L000746,B00011,2024-01,7663.75,7778.37,0,on_time,157374.47,1,auto_debit
RP0043228,L000746,B00011,2024-02,7663.75,7590.48,0,on_time,149710.71,1,wire
RP0042808,L000746,B00011,2024-03,7663.75,7591.7,0,on_time,142046.96,1,ACH
RP0042346,L000746,B00011,2024-04,7663.75,7609.1,0,on_time,134383.2,1,auto_debit
RP0041836,L000746,B00011,2024-05,7663.75,7537.81,0,on_time,126719.45,1,auto_debit
RP0041268,L000746,B00011,2024-06,7663.75,7532.84,0,on_time,119055.69,1,ACH
RP0040647,L000746,B00011,2024-07,7663.75,7832.93,2,on_time,111391.94,1,ACH
RP0039966,L000746,B00011,2024-08,7663.75,7672.78,0,on_time,103728.18,1,auto_debit
RP0039214,L000746,B00011,2024-09,7663.75,7854.71,2,on_time,96064.43,1,auto_debit
RP0038399,L000746,B00011,2024-10,7663.75,7783.74,10,late_1_29,88400.67,0,auto_debit
RP0037522,L000746,B00011,2024-11,7663.75,7574.07,0,on_time,80736.92,1,ACH
RP0036045,L000746,B00011,2024-12,7663.75,7688.73,0,on_time,73073.16,1,wire
RP0034306,L000746,B00011,2025-01,7663.75,7702.89,0,on_time,65409.41,1,auto_debit
RP0032354,L000746,B00011,2025-02,7663.75,7622.5,0,on_time,57745.65,1,ACH
RP0030231,L000746,B00011,2025-03,7663.75,7802.76,0,on_time,50081.9,1,auto_debit
RP0027975,L000746,B00011,2025-04,7663.75,2197.18,0,on_time,42418.14,1,wire
RP0025491,L000746,B00011,2025-05,7663.75,7760.12,2,on_time,34754.39,1,auto_debit
RP0022747,L000746,B00011,2025-06,7663.75,7527.28,0,on_time,27090.63,1,auto_debit
RP0019679,L000746,B00011,2025-07,7663.75,7572.43,10,late_1_29,19426.88,1,auto_debit
RP0016303,L000746,B00011,2025-08,7663.75,7844.47,0,on_time,11763.12,1,auto_debit
RP0012635,L000746,B00011,2025-09,7663.75,7815.09,2,on_time,4099.37,1,auto_debit
RP0008893,L000746,B00011,2025-10,7663.75,7549.19,0,on_time,0.0,1,wire
RP0005103,L000746,B00011,2025-11,7663.75,7643.73,2,on_time,0.0,1,ACH
RP0001286,L000746,B00011,2025-12,7663.75,7756.2,0,on_time,0.0,0,auto_debit
RP0044283,L000749,B00285,2024-03,39778.4,40635.23,0,on_time,638628.36,0,auto_debit
RP0043988,L000749,B00285,2024-04,39778.4,39503.34,0,on_time,598849.96,1,ACH
RP0043465,L000749,B00285,2024-05,39778.4,40498.22,0,on_time,559071.56,1,auto_debit
RP0042861,L000749,B00285,2024-06,39778.4,39510.88,0,on_time,519293.16,1,auto_debit
RP0042156,L000749,B00285,2024-07,39778.4,39844.67,2,on_time,479514.77,1,auto_debit
RP0041334,L000749,B00285,2024-08,39778.4,40759.54,0,on_time,439736.37,0,ACH
RP0040391,L000749,B00285,2024-09,39778.4,40484.18,2,on_time,399957.97,1,ACH
RP0039302,L000749,B00285,2024-10,39778.4,39367.91,0,on_time,360179.57,1,auto_debit
RP0038067,L000749,B00285,2024-11,39778.4,39444.04,0,on_time,320401.17,1,auto_debit
RP0036160,L000749,B00285,2024-12,39778.4,39668.26,2,on_time,280622.77,1,auto_debit
RP0033808,L000749,B00285,2025-01,39778.4,39559.84,0,on_time,240844.37,1,auto_debit
RP0031099,L000749,B00285,2025-02,39778.4,39793.39,0,on_time,201065.97,1,auto_debit
RP0028124,L000749,B00285,2025-03,39778.4,40361.8,0,on_time,161287.57,1,ACH
RP0025657,L000749,B00285,2025-04,39778.4,39521.21,0,on_time,121509.17,1,auto_debit
RP0022924,L000749,B00285,2025-05,39778.4,40077.2,0,on_time,81730.78,1,wire
RP0019871,L000749,B00285,2025-06,39778.4,39962.31,0,on_time,41952.38,0,branch
RP0016508,L000749,B00285,2025-07,39778.4,40328.92,0,on_time,2173.98,1,auto_debit
RP0012856,L000749,B00285,2025-08,39778.4,39316.26,0,on_time,0.0,1,ACH
RP0036521,L000762,B01405,2024-05,18440.68,18835.95,0,on_time,297598.33,1,ACH
RP0035446,L000762,B01405,2024-06,18440.68,18776.16,0,on_time,279157.65,1,ACH
RP0034260,L000762,B01405,2024-07,18440.68,18824.61,0,on_time,260716.97,0,auto_debit
RP0032976,L000762,B01405,2024-08,18440.68,18562.76,0,on_time,242276.29,1,ACH
RP0031615,L000762,B01405,2024-09,18440.68,18175.6,0,on_time,223835.61,1,ACH
RP0030179,L000762,B01405,2024-10,18440.68,18074.41,0,on_time,205394.93,1,auto_debit
RP0028686,L000762,B01405,2024-11,18440.68,18270.72,0,on_time,186954.25,1,auto_debit
RP0027149,L000762,B01405,2024-12,18440.68,18485.82,0,on_time,168513.57,1,auto_debit
RP0025431,L000762,B01405,2025-01,18440.68,18310.74,0,on_time,150072.89,0,ACH
RP0023624,L000762,B01405,2025-02,18440.68,18105.04,0,on_time,131632.21,1,auto_debit
RP0021691,L000762,B01405,2025-03,18440.68,18445.5,10,late_1_29,113191.53,0,ACH
RP0019598,L000762,B01405,2025-04,18440.68,18140.41,0,on_time,94750.85,1,auto_debit
RP0017372,L000762,B01405,2025-05,18440.68,18588.31,2,on_time,76310.17,1,auto_debit
RP0015003,L000762,B01405,2025-06,18440.68,18172.01,0,on_time,57869.49,0,auto_debit
RP0012542,L000762,B01405,2025-07,18440.68,18566.48,0,on_time,39428.81,1,auto_debit
RP0010054,L000762,B01405,2025-08,18440.68,18846.07,0,on_time,20988.13,1,auto_debit
RP0007541,L000762,B01405,2025-09,18440.68,18160.37,0,on_time,2547.45,1,auto_debit
RP0005010,L000762,B01405,2025-10,18440.68,18099.35,0,on_time,0.0,1,ACH
RP0002467,L000762,B01405,2025-11,18440.68,18539.49,0,on_time,0.0,0,wire
RP0033194,L000780,B00387,2024-08,11561.49,11622.78,0,on_time,337428.68,1,ACH
RP0032527,L000780,B00387,2024-09,11561.49,10410.39,0,on_time,325867.2,0,wire
RP0031139,L000780,B00387,2024-10,11561.49,11616.43,0,on_time,314305.71,1,ACH
RP0029678,L000780,B00387,2024-11,11561.49,11688.95,2,on_time,302744.22,1,auto_debit
RP0028169,L000780,B00387,2024-12,11561.49,11866.96,0,on_time,291182.73,1,ACH
RP0026579,L000780,B00387,2025-01,11561.49,11842.75,30,late_30_59,279621.25,1,auto_debit
RP0024831,L000780,B00387,2025-02,11561.49,11865.23,0,on_time,268059.76,1,wire
RP0022994,L000780,B00387,2025-03,11561.49,11866.55,0,on_time,256498.27,1,auto_debit
RP0020999,L000780,B00387,2025-04,11561.49,11783.38,0,on_time,244936.78,0,auto_debit
RP0018858,L000780,B00387,2025-05,11561.49,11774.34,0,on_time,233375.3,1,auto_debit
RP0016591,L000780,B00387,2025-06,11561.49,11335.23,30,late_30_59,221813.81,1,ACH
RP0014175,L000780,B00387,2025-07,11561.49,11350.46,2,on_time,210252.32,1,auto_debit
RP0011706,L000780,B00387,2025-08,11561.49,11461.05,0,on_time,198690.84,1,auto_debit
RP0009208,L000780,B00387,2025-09,11561.49,11395.53,2,on_time,187129.35,1,auto_debit
RP0006689,L000780,B00387,2025-10,11561.49,11563.47,0,on_time,175567.86,1,wire
RP0004152,L000780,B00387,2025-11,11561.49,11353.08,0,on_time,164006.37,1,auto_debit
RP0001607,L000780,B00387,2025-12,11561.49,11846.59,0,on_time,152444.89,1,ACH
RP0040703,L000781,B00217,2024-08,8081.03,8242.0,0,on_time,165786.91,1,auto_debit
RP0040028,L000781,B00217,2024-09,8081.03,8219.88,10,late_1_29,157705.89,1,auto_debit
RP0039283,L000781,B00217,2024-10,8081.03,8263.69,0,on_time,149624.86,1,auto_debit
RP0038476,L000781,B00217,2024-11,8081.03,8041.68,0,on_time,141543.84,1,auto_debit
RP0037602,L000781,B00217,2024-12,8081.03,6602.0,0,on_time,133462.81,1,auto_debit
RP0036649,L000781,B00217,2025-01,8081.03,8305.95,10,late_1_29,125381.79,1,auto_debit
RP0035585,L000781,B00217,2025-02,8081.03,7982.78,0,on_time,117300.76,1,auto_debit
RP0034403,L000781,B00217,2025-03,8081.03,2812.26,2,on_time,109219.74,1,auto_debit
RP0033127,L000781,B00217,2025-04,8081.03,8057.74,10,late_1_29,101138.71,0,auto_debit
RP0031771,L000781,B00217,2025-05,8081.03,8199.56,0,on_time,93057.69,1,auto_debit
RP0030340,L000781,B00217,2025-06,8081.03,8027.18,20,late_1_29,84976.66,1,ACH
RP0028849,L000781,B00217,2025-07,8081.03,7937.38,0,on_time,76895.64,1,wire
RP0028087,L000781,B00217,2025-08,8081.03,8104.09,0,on_time,68814.61,1,auto_debit
RP0027317,L000781,B00217,2025-09,8081.03,8286.62,0,on_time,60733.59,0,ACH
RP0026484,L000781,B00217,2025-10,8081.03,8117.33,0,on_time,52652.56,1,auto_debit
RP0025615,L000781,B00217,2025-11,8081.03,8003.92,0,on_time,44571.54,1,auto_debit
RP0024726,L000781,B00217,2025-12,8081.03,5923.66,2,on_time,36490.51,1,ACH
RP0045166,L000787,B00675,2024-01,22629.71,22385.46,0,on_time,474011.19,1,auto_debit
RP0045062,L000787,B00675,2024-02,22629.71,22729.88,0,on_time,451381.48,0,ACH
RP0044949,L000787,B00675,2024-03,22629.71,23207.92,2,on_time,428751.76,1,ACH
RP0044833,L000787,B00675,2024-04,22629.71,22692.11,2,on_time,406122.05,1,ACH
RP0044712,L000787,B00675,2024-05,22629.71,23092.94,0,on_time,383492.34,1,auto_debit
RP0044586,L000787,B00675,2024-06,22629.71,22654.87,0,on_time,360862.63,1,auto_debit
RP0044453,L000787,B00675,2024-07,22629.71,22892.43,10,late_1_29,338232.92,1,wire
RP0044316,L000787,B00675,2024-08,22629.71,22590.35,0,on_time,315603.21,1,auto_debit
RP0043863,L000787,B00675,2024-09,22629.71,23076.12,2,on_time,292973.49,1,ACH
RP0043119,L000787,B00675,2024-10,22629.71,22538.13,0,on_time,270343.78,1,wire
RP0042210,L000787,B00675,2024-11,22629.71,3753.88,0,on_time,247714.07,1,wire
RP0041098,L000787,B00675,2024-12,22629.71,22655.38,20,late_1_29,225084.36,0,auto_debit
RP0039770,L000787,B00675,2025-01,22629.71,22240.99,0,on_time,202454.65,1,auto_debit
RP0038165,L000787,B00675,2025-02,22629.71,22748.31,0,on_time,179824.94,1,auto_debit
RP0036289,L000787,B00675,2025-03,22629.71,22743.91,2,on_time,157195.22,1,auto_debit
RP0033961,L000787,B00675,2025-04,22629.71,23128.61,0,on_time,134565.51,1,auto_debit
RP0031275,L000787,B00675,2025-05,22629.71,22651.24,2,on_time,111935.8,1,auto_debit
RP0028316,L000787,B00675,2025-06,22629.71,22547.45,2,on_time,89306.09,1,auto_debit
RP0025000,L000787,B00675,2025-07,22629.71,23119.87,2,on_time,66676.38,1,auto_debit
RP0021193,L000787,B00675,2025-08,22629.71,23145.15,2,on_time,44046.67,0,branch
RP0016814,L000787,B00675,2025-09,22629.71,22992.07,2,on_time,21416.95,0,ACH
RP0011946,L000787,B00675,2025-10,22629.71,23283.92,0,on_time,0.0,1,auto_debit
RP0045107,L000791,B01427,2024-01,70416.53,70043.71,0,on_time,1129583.47,1,wire
RP0044885,L000791,B01427,2024-02,70416.53,72051.66,0,on_time,1059166.94,1,auto_debit
RP0044642,L000791,B01427,2024-03,70416.53,70226.85,0,on_time,988750.4,1,auto_debit
RP0044375,L000791,B01427,2024-04,70416.53,69486.56,0,on_time,918333.87,0,auto_debit
RP0044088,L000791,B01427,2024-05,70416.53,71781.67,2,on_time,847917.34,1,auto_debit
RP0043771,L000791,B01427,2024-06,70416.53,71925.19,0,on_time,777500.81,1,branch
RP0043405,L000791,B01427,2024-07,70416.53,71226.58,0,on_time,707084.27,1,ACH
RP0043008,L000791,B01427,2024-08,70416.53,69622.4,0,on_time,636667.74,1,auto_debit
RP0042563,L000791,B01427,2024-09,70416.53,70678.36,0,on_time,566251.21,1,ACH
RP0042078,L000791,B01427,2024-10,70416.53,69351.12,0,on_time,495834.68,1,auto_debit
RP0041540,L000791,B01427,2024-11,70416.53,72230.62,0,on_time,425418.15,1,auto_debit
RP0044420,L000804,B00285,2024-03,40628.75,41156.28,2,on_time,426554.7,1,auto_debit
RP0044138,L000804,B00285,2024-04,40628.75,39970.72,0,on_time,385925.94,1,auto_debit
RP0043650,L000804,B00285,2024-05,40628.75,39885.96,0,on_time,345297.19,1,auto_debit
RP0043074,L000804,B00285,2024-06,40628.75,40126.9,2,on_time,304668.43,0,auto_debit
RP0042404,L000804,B00285,2024-07,40628.75,39848.63,20,late_1_29,264039.68,0,auto_debit
RP0041626,L000804,B00285,2024-08,40628.75,41681.49,0,on_time,223410.92,1,auto_debit
RP0040718,L000804,B00285,2024-09,40628.75,41281.5,0,on_time,182782.17,1,auto_debit
RP0039684,L000804,B00285,2024-10,40628.75,41518.72,0,on_time,142153.41,1,ACH
RP0038496,L000804,B00285,2024-11,40628.75,40400.77,0,on_time,101524.66,1,ACH
RP0036672,L000804,B00285,2024-12,40628.75,40296.14,0,on_time,60895.9,1,ACH
RP0034434,L000804,B00285,2025-01,40628.75,40152.06,2,on_time,20267.15,1,auto_debit
RP0031804,L000804,B00285,2025-02,40628.75,41692.14,2,on_time,0.0,1,wire
RP0028884,L000804,B00285,2025-03,40628.75,40835.1,0,on_time,0.0,1,ACH
RP0045232,L000820,B00269,2024-01,4035.02,4087.28,0,on_time,62435.67,1,ACH
RP0044802,L000820,B00269,2024-02,4035.02,795.78,0,on_time,58400.66,1,auto_debit
RP0044279,L000820,B00269,2024-03,4035.02,3993.44,2,on_time,54365.64,0,auto_debit
RP0043646,L000820,B00269,2024-04,4035.02,4149.13,2,on_time,50330.62,1,auto_debit
RP0042856,L000820,B00269,2024-05,4035.02,4130.67,0,on_time,46295.61,1,auto_debit
RP0041891,L000820,B00269,2024-06,4035.02,4026.42,0,on_time,42260.59,0,auto_debit
RP0040713,L000820,B00269,2024-07,4035.02,1974.17,0,on_time,38225.57,0,auto_debit
RP0039296,L000820,B00269,2024-08,4035.02,4058.84,0,on_time,34190.56,1,auto_debit
RP0037617,L000820,B00269,2024-09,4035.02,4040.94,0,on_time,30155.54,1,wire
RP0035603,L000820,B00269,2024-10,4035.02,4144.2,20,late_1_29,26120.52,1,auto_debit
RP0033151,L000820,B00269,2024-11,4035.02,4003.06,0,on_time,22085.51,1,auto_debit
RP0030366,L000820,B00269,2024-12,4035.02,4065.91,0,on_time,18050.49,1,wire
RP0027347,L000820,B00269,2025-01,4035.02,4145.6,0,on_time,14015.47,0,auto_debit
RP0023848,L000820,B00269,2025-02,4035.02,4144.02,0,on_time,9980.45,1,wire
RP0019860,L000820,B00269,2025-03,4035.02,4126.41,0,on_time,5945.44,1,auto_debit
RP0016496,L000820,B00269,2025-04,4035.02,1706.27,0,on_time,1910.42,1,ACH
RP0012844,L000820,B00269,2025-05,4035.02,4046.23,0,on_time,0.0,1,ACH
RP0009106,L000820,B00269,2025-06,4035.02,4005.19,0,on_time,0.0,1,auto_debit
RP0041234,L000832,B01381,2024-07,9889.16,9993.38,0,on_time,313248.95,1,ACH
RP0040927,L000832,B01381,2024-08,9889.16,9891.02,2,on_time,303359.79,0,ACH
RP0040611,L000832,B01381,2024-09,9889.16,10074.96,0,on_time,293470.63,1,ACH
RP0040280,L000832,B01381,2024-10,9889.16,9977.63,0,on_time,283581.47,1,auto_debit
RP0039930,L000832,B01381,2024-11,9889.16,10175.54,0,on_time,273692.31,1,auto_debit
RP0039561,L000832,B01381,2024-12,9889.16,9777.84,0,on_time,263803.15,1,ACH
RP0038776,L000832,B01381,2025-01,9889.16,9764.96,0,on_time,253913.99,1,auto_debit
RP0037925,L000832,B01381,2025-02,9889.16,5337.53,2,on_time,244024.83,0,ACH
RP0037009,L000832,B01381,2025-03,9889.16,2504.46,0,on_time,234135.67,1,auto_debit
RP0035994,L000832,B01381,2025-04,9889.16,9835.88,0,on_time,224246.51,1,wire
RP0034857,L000832,B01381,2025-05,9889.16,9800.86,0,on_time,214357.35,1,auto_debit
RP0033624,L000832,B01381,2025-06,9889.16,9818.54,20,late_1_29,204468.2,1,auto_debit
RP0032295,L000832,B01381,2025-07,9889.16,9717.31,0,on_time,194579.04,0,wire
RP0030895,L000832,B01381,2025-08,9889.16,9702.09,0,on_time,184689.88,0,auto_debit
RP0029426,L000832,B01381,2025-09,9889.16,9970.81,0,on_time,174800.72,1,auto_debit
RP0027910,L000832,B01381,2025-10,9889.16,10006.47,0,on_time,164911.56,1,auto_debit
RP0026293,L000832,B01381,2025-11,9889.16,9813.96,0,on_time,155022.4,1,auto_debit
RP0024524,L000832,B01381,2025-12,9889.16,10089.69,0,on_time,145133.24,1,auto_debit
RP0046195,L000843,B00424,2024-01,2833.4,888.46,0,on_time,58043.83,0,ACH
RP0046161,L000843,B00424,2024-02,2833.4,2833.09,10,late_1_29,55210.43,1,auto_debit
RP0046125,L000843,B00424,2024-03,2833.4,2810.2,2,on_time,52377.03,0,auto_debit
RP0046085,L000843,B00424,2024-04,2833.4,2896.44,0,on_time,49543.63,0,auto_debit
RP0046043,L000843,B00424,2024-05,2833.4,2905.25,0,on_time,46710.23,0,branch
RP0045950,L000843,B00424,2024-06,2833.4,2830.44,0,on_time,43876.83,1,auto_debit
RP0045846,L000843,B00424,2024-07,2833.4,1081.97,0,on_time,41043.42,1,wire
RP0045653,L000843,B00424,2024-08,2833.4,2820.47,10,late_1_29,38210.02,1,wire
RP0045418,L000843,B00424,2024-09,2833.4,2887.32,0,on_time,35376.62,0,auto_debit
RP0045147,L000843,B00424,2024-10,2833.4,1544.02,0,on_time,32543.22,1,auto_debit
RP0044813,L000843,B00424,2024-11,2833.4,2874.72,0,on_time,29709.82,1,auto_debit
RP0044430,L000843,B00424,2024-12,2833.4,2860.79,0,on_time,26876.42,0,ACH
RP0043999,L000843,B00424,2025-01,2833.4,2832.12,0,on_time,24043.02,1,auto_debit
RP0043478,L000843,B00424,2025-02,2833.4,2829.25,0,on_time,21209.62,1,auto_debit
RP0042876,L000843,B00424,2025-03,2833.4,2830.28,0,on_time,18376.22,1,ACH
RP0042174,L000843,B00424,2025-04,2833.4,2793.15,0,on_time,15542.82,1,ACH
RP0041359,L000843,B00424,2025-05,2833.4,2878.35,0,on_time,12709.42,0,ACH
RP0040420,L000843,B00424,2025-06,2833.4,2791.82,0,on_time,9876.02,1,auto_debit
RP0039332,L000843,B00424,2025-07,2833.4,2801.08,0,on_time,7042.61,1,auto_debit
RP0038098,L000843,B00424,2025-08,2833.4,2908.86,0,on_time,4209.21,1,ACH
RP0037196,L000843,B00424,2025-09,2833.4,2848.68,0,on_time,1375.81,1,auto_debit
RP0036200,L000843,B00424,2025-10,2833.4,2860.49,20,late_1_29,0.0,1,auto_debit
RP0035075,L000843,B00424,2025-11,2833.4,1526.26,0,on_time,0.0,0,auto_debit
RP0034478,L000843,B00424,2025-12,2833.4,2787.94,0,on_time,0.0,1,wire
RP0042328,L000859,B01430,2024-07,1924.36,273.57,0,on_time,57110.85,0,wire
RP0041816,L000859,B01430,2024-08,1924.36,1912.55,0,on_time,55186.49,0,auto_debit
RP0041244,L000859,B01430,2024-09,1924.36,1970.6,0,on_time,53262.13,1,ACH
RP0040621,L000859,B01430,2024-10,1924.36,1895.04,0,on_time,51337.77,1,wire
RP0039940,L000859,B01430,2024-11,1924.36,1924.84,0,on_time,49413.41,1,auto_debit
RP0039186,L000859,B01430,2024-12,1924.36,1920.93,0,on_time,47489.05,0,branch
RP0038369,L000859,B01430,2025-01,1924.36,1938.92,0,on_time,45564.68,1,ACH
RP0037491,L000859,B01430,2025-02,1924.36,1972.27,0,on_time,43640.32,0,auto_debit
RP0036529,L000859,B01430,2025-03,1924.36,1909.69,0,on_time,41715.96,1,ACH
RP0035456,L000859,B01430,2025-04,1924.36,1943.88,0,on_time,39791.6,1,auto_debit
RP0034270,L000859,B01430,2025-05,1924.36,1926.73,2,on_time,37867.24,0,ACH
RP0032986,L000859,B01430,2025-06,1924.36,1940.0,0,on_time,35942.88,1,ACH
RP0031625,L000859,B01430,2025-07,1924.36,1886.53,0,on_time,34018.52,1,auto_debit
RP0030189,L000859,B01430,2025-08,1924.36,1934.33,0,on_time,32094.16,1,auto_debit
RP0028696,L000859,B01430,2025-09,1924.36,1969.33,0,on_time,30169.8,1,branch
RP0027160,L000859,B01430,2025-10,1924.36,1956.35,0,on_time,28245.44,1,auto_debit
RP0025442,L000859,B01430,2025-11,1924.36,1946.77,2,on_time,26321.08,1,auto_debit
RP0023635,L000859,B01430,2025-12,1924.36,1908.2,0,on_time,24396.72,1,auto_debit
RP0031772,L000869,B00219,2024-01,2699.73,2702.65,0,on_time,42658.78,0,ACH
RP0031066,L000869,B00219,2024-02,2699.73,2656.07,0,on_time,39959.05,1,auto_debit
RP0030341,L000869,B00219,2024-03,2699.73,2722.94,0,on_time,37259.33,1,auto_debit
RP0029603,L000869,B00219,2024-04,2699.73,2683.55,0,on_time,34559.6,1,auto_debit
RP0028850,L000869,B00219,2024-05,2699.73,2741.1,0,on_time,31859.87,1,auto_debit
RP0028088,L000869,B00219,2024-06,2699.73,2663.18,2,on_time,29160.14,1,auto_debit
RP0027318,L000869,B00219,2024-07,2699.73,2723.41,0,on_time,26460.41,0,auto_debit
RP0026485,L000869,B00219,2024-08,2699.73,2772.3,30,late_30_59,23760.69,1,auto_debit
RP0025616,L000869,B00219,2024-09,2699.73,398.11,0,on_time,21060.96,1,auto_debit
RP0044211,L000870,B01124,2024-01,1565.63,1561.63,2,on_time,32828.98,0,auto_debit
RP0044063,L000870,B01124,2024-02,1565.63,1571.84,0,on_time,31263.34,1,auto_debit
RP0043907,L000870,B01124,2024-03,1565.63,1552.84,0,on_time,29697.71,1,auto_debit
RP0043741,L000870,B01124,2024-04,1565.63,1593.68,2,on_time,28132.07,1,ACH
RP0043559,L000870,B01124,2024-05,1565.63,1536.83,0,on_time,26566.44,1,auto_debit
RP0043372,L000870,B01124,2024-06,1565.63,1550.18,0,on_time,25000.81,0,auto_debit
RP0043175,L000870,B01124,2024-07,1565.63,1557.4,0,on_time,23435.17,0,ACH
RP0042968,L000870,B01124,2024-08,1565.63,1550.04,0,on_time,21869.54,1,ACH
RP0042747,L000870,B01124,2024-09,1565.63,1609.22,0,on_time,20303.91,0,auto_debit
RP0042518,L000870,B01124,2024-10,1565.63,1572.06,0,on_time,18738.27,1,auto_debit
RP0042279,L000870,B01124,2024-11,1565.63,1585.2,10,late_1_29,17172.64,1,auto_debit
RP0042028,L000870,B01124,2024-12,1565.63,1567.44,0,on_time,15607.0,1,ACH
RP0041764,L000870,B01124,2025-01,1565.63,1562.3,0,on_time,14041.37,1,auto_debit
RP0041485,L000870,B01124,2025-02,1565.63,158.31,20,late_1_29,12475.74,1,wire
RP0041187,L000870,B01124,2025-03,1565.63,1495.62,2,on_time,10910.1,1,auto_debit
RP0040880,L000870,B01124,2025-04,1565.63,1534.42,0,on_time,9344.47,0,wire
RP0040563,L000870,B01124,2025-05,1565.63,1551.16,0,on_time,7778.83,1,auto_debit
RP0046734,L000874,B01316,2024-01,3527.69,3473.15,0,on_time,76156.11,1,auto_debit
RP0046689,L000874,B01316,2024-02,3527.69,3474.64,0,on_time,72628.43,1,auto_debit
RP0046635,L000874,B01316,2024-03,3527.69,3547.4,0,on_time,69100.74,0,auto_debit
RP0046575,L000874,B01316,2024-04,3527.69,3462.96,0,on_time,65573.05,1,ACH
RP0046503,L000874,B01316,2024-05,3527.69,3491.96,0,on_time,62045.37,1,auto_debit
RP0046412,L000874,B01316,2024-06,3527.69,3538.16,0,on_time,58517.68,1,wire
RP0046302,L000874,B01316,2024-07,3527.69,3493.5,0,on_time,54990.0,0,auto_debit
RP0046178,L000874,B01316,2024-08,3527.69,3559.4,0,on_time,51462.31,1,ACH
RP0046022,L000874,B01316,2024-09,3527.69,3603.71,0,on_time,47934.62,1,auto_debit
RP0045820,L000874,B01316,2024-10,3527.69,3520.18,0,on_time,44406.94,1,ACH
RP0045465,L000874,B01316,2024-11,3527.69,3620.11,0,on_time,40879.25,1,auto_debit
RP0044994,L000874,B01316,2024-12,3527.69,3520.15,0,on_time,37351.56,1,ACH
RP0044369,L000874,B01316,2025-01,3527.69,3567.44,0,on_time,33823.88,1,ACH
RP0043582,L000874,B01316,2025-02,3527.69,3464.7,0,on_time,30296.19,1,auto_debit
RP0042776,L000874,B01316,2025-03,3527.69,3534.18,0,on_time,26768.5,1,auto_debit
RP0041797,L000874,B01316,2025-04,3527.69,3528.69,0,on_time,23240.82,0,ACH
RP0033140,L000885,B00239,2024-01,11960.77,11967.57,0,on_time,183177.81,0,wire
RP0032472,L000885,B00239,2024-02,11960.77,11784.88,2,on_time,171217.03,0,ACH
RP0031785,L000885,B00239,2024-03,11960.77,11861.82,0,on_time,159256.26,1,auto_debit
RP0031079,L000885,B00239,2024-04,11960.77,12193.36,0,on_time,147295.49,1,auto_debit
RP0030354,L000885,B00239,2024-05,11960.77,12109.47,0,on_time,135334.72,1,auto_debit
RP0029616,L000885,B00239,2024-06,11960.77,11791.44,0,on_time,123373.94,1,ACH
RP0028863,L000885,B00239,2024-07,11960.77,882.13,0,on_time,111413.17,1,auto_debit
RP0028102,L000885,B00239,2024-08,11960.77,12198.88,0,on_time,99452.4,1,auto_debit
RP0027333,L000885,B00239,2024-09,11960.77,11763.32,0,on_time,87491.62,1,ACH
RP0040122,L000888,B00651,2024-07,19940.99,20021.57,0,on_time,310292.6,1,auto_debit
RP0039384,L000888,B00651,2024-08,19940.99,20035.6,0,on_time,290351.6,0,auto_debit
RP0038585,L000888,B00651,2024-09,19940.99,19917.67,2,on_time,270410.61,0,ACH
RP0037720,L000888,B00651,2024-10,19940.99,20050.79,0,on_time,250469.62,1,ACH
RP0036780,L000888,B00651,2024-11,19940.99,19702.04,0,on_time,230528.63,1,auto_debit
RP0035733,L000888,B00651,2024-12,19940.99,20411.01,0,on_time,210587.63,1,auto_debit
RP0034569,L000888,B00651,2025-01,19940.99,1475.34,0,on_time,190646.64,1,auto_debit
RP0033308,L000888,B00651,2025-02,19940.99,20005.24,0,on_time,170705.65,1,auto_debit
RP0031960,L000888,B00651,2025-03,19940.99,19887.91,2,on_time,150764.65,1,auto_debit
RP0030542,L000888,B00651,2025-04,19940.99,10105.07,2,on_time,130823.66,1,auto_debit
RP0029805,L000888,B00651,2025-05,19940.99,20080.34,0,on_time,110882.67,1,ACH
RP0029056,L000888,B00651,2025-06,19940.99,19781.42,0,on_time,90941.68,0,auto_debit
RP0028302,L000888,B00651,2025-07,19940.99,20483.55,0,on_time,71000.68,0,auto_debit
RP0027535,L000888,B00651,2025-08,19940.99,19610.4,0,on_time,51059.69,1,wire
RP0026725,L000888,B00651,2025-09,19940.99,19546.26,0,on_time,31118.7,0,ACH
RP0025870,L000888,B00651,2025-10,19940.99,20108.7,2,on_time,11177.71,1,auto_debit
RP0024985,L000888,B00651,2025-11,19940.99,19903.19,0,on_time,0.0,1,auto_debit
RP0024082,L000888,B00651,2025-12,19940.99,20206.68,0,on_time,0.0,1,auto_debit
RP0037717,L000903,B00647,2024-01,13497.57,13658.31,0,on_time,278130.49,1,auto_debit
RP0036777,L000903,B00647,2024-02,13497.57,13461.12,0,on_time,264632.92,1,auto_debit
RP0035730,L000903,B00647,2024-03,13497.57,13643.03,0,on_time,251135.35,0,auto_debit
RP0034566,L000903,B00647,2024-04,13497.57,13299.82,0,on_time,237637.77,1,ACH
RP0033305,L000903,B00647,2024-05,13497.57,13585.29,0,on_time,224140.2,0,auto_debit
