review_id,business_id,review_month,review_type,review_action,internal_watchlist_flag_after_review,review_reason,notes_available_flag
CR0003931,B00142,2024-06,relationship_manager,manual_review,1,repayment_behavior,1
CR0003932,B00142,2024-09,automated,limit_decrease,1,collection_delay,0
CR0003933,B00142,2025-03,automated,watchlist_add,1,repayment_behavior,1
CR0003934,B00142,2025-06,automated,watchlist_add,1,portfolio_review,1
CR0003935,B00142,2025-09,relationship_manager,limit_decrease,1,collection_delay,0
CR0003936,B00142,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0003937,B00151,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0003938,B00151,2024-09,risk_team,limit_decrease,1,repayment_behavior,0
CR0003939,B00151,2024-12,automated,watchlist_add,1,cash_flow_change,1
CR0003940,B00151,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0003941,B00151,2025-06,automated,limit_decrease,1,collection_delay,1
CR0003942,B00151,2025-09,automated,limit_decrease,1,collection_delay,0
CR0003943,B00168,2024-06,automated,manual_review,1,repayment_behavior,0
CR0003944,B00168,2024-12,automated,watchlist_add,1,cash_flow_change,0
CR0003945,B00168,2025-03,relationship_manager,watchlist_add,1,collection_delay,0
CR0003946,B00168,2025-06,automated,limit_decrease,1,cash_flow_change,1
CR0003947,B00168,2025-09,automated,no_change,0,repayment_behavior,0
CR0003948,B00168,2025-12,automated,manual_review,1,repayment_behavior,1
CR0003949,B00192,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0003950,B00192,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0003951,B00192,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0003952,B00192,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0003953,B00192,2025-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0003954,B00192,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0003955,B00192,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0003956,B00203,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0003957,B00203,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0003958,B00203,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0003959,B00203,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0003960,B00203,2025-06,risk_team,limit_decrease,1,collection_delay,0
CR0003961,B00203,2025-12,automated,manual_review,1,collection_delay,1
CR0003962,B00206,2024-03,relationship_manager,manual_review,1,cash_flow_change,1
CR0003963,B00206,2024-06,automated,watchlist_add,1,repayment_behavior,1
CR0003964,B00206,2024-09,automated,watchlist_add,1,collection_delay,1
CR0003965,B00206,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0003966,B00206,2025-03,risk_team,limit_decrease,1,collection_delay,0
CR0003967,B00206,2025-09,relationship_manager,limit_decrease,1,industry_conditions,1
CR0003968,B00206,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0003969,B00253,2024-03,automated,no_change,0,repayment_behavior,1
CR0003970,B00253,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0003971,B00253,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0003972,B00253,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0003973,B00253,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0003974,B00253,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0003975,B00253,2025-12,risk_team,manual_review,1,repayment_behavior,0
CR0003976,B00261,2024-03,relationship_manager,manual_review,1,cash_flow_change,1
CR0003977,B00261,2024-06,relationship_manager,limit_decrease,1,industry_conditions,1
CR0003978,B00261,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0003979,B00261,2024-12,automated,no_change,0,collection_delay,0
CR0003980,B00261,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0003981,B00261,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0003982,B00261,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0003983,B00261,2025-12,automated,limit_decrease,1,repayment_behavior,1
CR0003984,B00276,2024-03,automated,limit_decrease,1,repayment_behavior,1
CR0003985,B00276,2024-06,relationship_manager,manual_review,1,repayment_behavior,1
CR0003986,B00276,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0003987,B00276,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0003988,B00276,2025-03,automated,watchlist_add,1,industry_conditions,0
CR0003989,B00276,2025-06,automated,limit_decrease,1,repayment_behavior,1
CR0003990,B00276,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0003991,B00276,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0003992,B00287,2024-03,automated,limit_decrease,1,collection_delay,1
CR0003993,B00287,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0003994,B00287,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0003995,B00287,2024-12,relationship_manager,manual_review,1,repayment_behavior,0
CR0003996,B00287,2025-06,automated,watchlist_add,1,industry_conditions,1
CR0003997,B00287,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0003998,B00287,2025-12,automated,limit_decrease,1,collection_delay,1
CR0003999,B00297,2024-03,automated,watchlist_add,1,collection_delay,1
CR0004000,B00297,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004001,B00297,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0004002,B00297,2024-12,risk_team,limit_decrease,1,cash_flow_change,1
CR0004003,B00297,2025-03,automated,watchlist_add,1,collection_delay,0
CR0004004,B00297,2025-06,automated,watchlist_add,1,industry_conditions,1
CR0004005,B00297,2025-12,automated,limit_decrease,1,cash_flow_change,0
CR0004006,B00309,2024-03,automated,no_change,0,repayment_behavior,1
CR0004007,B00309,2024-06,automated,limit_decrease,1,collection_delay,1
CR0004008,B00309,2024-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0004009,B00309,2024-12,automated,manual_review,1,repayment_behavior,1
CR0004010,B00309,2025-06,automated,limit_decrease,1,cash_flow_change,1
CR0004011,B00309,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0004012,B00314,2024-03,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004013,B00314,2024-06,automated,watchlist_add,1,industry_conditions,1
CR0004014,B00314,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0004015,B00314,2024-12,automated,watchlist_add,1,repayment_behavior,1
CR0004016,B00314,2025-03,automated,manual_review,1,repayment_behavior,1
CR0004017,B00314,2025-06,automated,watchlist_add,1,collection_delay,1
CR0004018,B00314,2025-09,automated,limit_decrease,1,industry_conditions,1
CR0004019,B00314,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0004020,B00318,2024-03,automated,watchlist_remove,0,portfolio_review,1
CR0004021,B00318,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0004022,B00318,2024-09,automated,limit_decrease,1,repayment_behavior,1
CR0004023,B00318,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004024,B00318,2025-06,risk_team,watchlist_add,1,repayment_behavior,1
CR0004025,B00318,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0004026,B00318,2025-12,risk_team,manual_review,1,cash_flow_change,0
CR0004027,B00326,2024-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0004028,B00326,2024-06,risk_team,limit_decrease,1,cash_flow_change,1
CR0004029,B00326,2024-09,relationship_manager,no_change,0,repayment_behavior,1
CR0004030,B00326,2024-12,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004031,B00326,2025-06,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004032,B00326,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004033,B00333,2024-03,relationship_manager,no_change,0,collection_delay,0
CR0004034,B00333,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0004035,B00333,2025-03,risk_team,limit_decrease,1,repayment_behavior,1
CR0004036,B00333,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0004037,B00333,2025-12,relationship_manager,manual_review,1,portfolio_review,1
CR0004038,B00345,2024-03,risk_team,manual_review,1,collection_delay,0
CR0004039,B00345,2024-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004040,B00345,2024-09,automated,no_change,0,cash_flow_change,0
CR0004041,B00345,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004042,B00345,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004043,B00345,2025-12,automated,watchlist_add,1,cash_flow_change,1
CR0004044,B00350,2024-03,relationship_manager,manual_review,1,collection_delay,1
CR0004045,B00350,2024-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004046,B00350,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004047,B00350,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004048,B00350,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004049,B00350,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0004050,B00361,2024-03,relationship_manager,manual_review,1,repayment_behavior,1
CR0004051,B00361,2024-06,automated,limit_decrease,1,cash_flow_change,1
CR0004052,B00361,2024-09,automated,watchlist_add,1,collection_delay,0
CR0004053,B00361,2024-12,automated,manual_review,1,collection_delay,0
CR0004054,B00361,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0004055,B00361,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004056,B00361,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0004057,B00361,2025-12,risk_team,watchlist_add,1,cash_flow_change,0
CR0004058,B00392,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0004059,B00392,2024-09,automated,watchlist_add,1,industry_conditions,1
CR0004060,B00392,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0004061,B00392,2025-03,automated,no_change,0,cash_flow_change,0
CR0004062,B00392,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004063,B00392,2025-09,relationship_manager,manual_review,1,repayment_behavior,0
CR0004064,B00415,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0004065,B00415,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0004066,B00415,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0004067,B00415,2025-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0004068,B00415,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004069,B00415,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004070,B00421,2024-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0004071,B00421,2024-06,risk_team,manual_review,1,repayment_behavior,1
CR0004072,B00421,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0004073,B00421,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0004074,B00421,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004075,B00421,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0004076,B00421,2025-09,automated,limit_decrease,1,collection_delay,0
CR0004077,B00421,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0004078,B00422,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0004079,B00422,2024-12,automated,watchlist_add,1,collection_delay,0
CR0004080,B00422,2025-03,automated,watchlist_add,1,collection_delay,1
CR0004081,B00422,2025-09,risk_team,limit_decrease,1,repayment_behavior,0
CR0004082,B00422,2025-12,automated,manual_review,1,cash_flow_change,1
CR0004083,B00440,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004084,B00440,2024-06,risk_team,watchlist_add,1,cash_flow_change,0
CR0004085,B00440,2024-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004086,B00440,2025-03,automated,manual_review,1,cash_flow_change,1
CR0004087,B00440,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0004088,B00440,2025-09,relationship_manager,watchlist_add,1,industry_conditions,1
CR0004089,B00440,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004090,B00449,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004091,B00449,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0004092,B00449,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004093,B00449,2024-12,automated,no_change,0,cash_flow_change,0
CR0004094,B00449,2025-03,relationship_manager,watchlist_add,1,portfolio_review,0
CR0004095,B00449,2025-06,relationship_manager,no_change,0,repayment_behavior,1
CR0004096,B00449,2025-09,risk_team,limit_decrease,1,repayment_behavior,0
CR0004097,B00449,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0004098,B00467,2024-03,automated,limit_decrease,1,industry_conditions,0
CR0004099,B00467,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004100,B00467,2025-06,automated,limit_decrease,1,industry_conditions,0
CR0004101,B00467,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004102,B00469,2024-03,relationship_manager,manual_review,1,collection_delay,1
CR0004103,B00469,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0004104,B00469,2024-09,automated,limit_decrease,1,collection_delay,0
CR0004105,B00469,2024-12,automated,watchlist_add,1,industry_conditions,0
CR0004106,B00469,2025-03,automated,manual_review,1,cash_flow_change,1
CR0004107,B00469,2025-09,automated,watchlist_add,1,industry_conditions,1
CR0004108,B00469,2025-12,automated,limit_decrease,1,repayment_behavior,1
CR0004109,B00485,2024-03,automated,watchlist_add,1,collection_delay,0
CR0004110,B00485,2024-06,automated,limit_decrease,1,industry_conditions,0
CR0004111,B00485,2024-09,automated,limit_decrease,1,industry_conditions,0
CR0004112,B00485,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004113,B00485,2025-12,automated,watchlist_add,1,collection_delay,0
CR0004114,B00486,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0004115,B00486,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004116,B00486,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0004117,B00486,2025-03,risk_team,watchlist_add,1,industry_conditions,0
CR0004118,B00486,2025-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0004119,B00486,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0004120,B00496,2024-03,relationship_manager,manual_review,1,industry_conditions,1
CR0004121,B00496,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004122,B00496,2024-09,automated,manual_review,1,repayment_behavior,1
CR0004123,B00496,2024-12,automated,watchlist_add,1,repayment_behavior,1
CR0004124,B00496,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004125,B00496,2025-06,automated,limit_decrease,1,cash_flow_change,0
CR0004126,B00496,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004127,B00496,2025-12,automated,limit_decrease,1,industry_conditions,0
CR0004128,B00543,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0004129,B00543,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0004130,B00543,2024-09,automated,watchlist_add,1,cash_flow_change,1
CR0004131,B00543,2024-12,automated,watchlist_add,1,collection_delay,1
CR0004132,B00543,2025-03,relationship_manager,watchlist_add,1,collection_delay,0
CR0004133,B00543,2025-06,automated,limit_decrease,1,collection_delay,0
CR0004134,B00543,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0004135,B00543,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0004136,B00546,2024-03,relationship_manager,limit_decrease,1,industry_conditions,1
CR0004137,B00546,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004138,B00546,2025-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004139,B00546,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004140,B00546,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004141,B00552,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0004142,B00552,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0004143,B00552,2025-03,automated,limit_decrease,1,cash_flow_change,1
CR0004144,B00552,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0004145,B00552,2025-09,automated,no_change,0,industry_conditions,1
CR0004146,B00552,2025-12,automated,limit_decrease,1,collection_delay,0
CR0004147,B00565,2024-06,risk_team,watchlist_add,1,repayment_behavior,1
CR0004148,B00565,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0004149,B00565,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0004150,B00565,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0004151,B00565,2025-06,automated,limit_decrease,1,industry_conditions,0
CR0004152,B00565,2025-09,automated,watchlist_add,1,collection_delay,0
CR0004153,B00565,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0004154,B00592,2024-03,automated,watchlist_add,1,collection_delay,0
CR0004155,B00592,2024-09,automated,limit_decrease,1,repayment_behavior,1
CR0004156,B00592,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0004157,B00592,2025-09,automated,limit_decrease,1,industry_conditions,0
CR0004158,B00598,2024-03,automated,manual_review,1,repayment_behavior,1
CR0004159,B00598,2024-06,automated,watchlist_add,1,collection_delay,1
CR0004160,B00598,2024-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0004161,B00598,2024-12,risk_team,watchlist_add,1,collection_delay,1
CR0004162,B00598,2025-03,automated,no_change,0,repayment_behavior,1
CR0004163,B00598,2025-06,automated,watchlist_add,1,industry_conditions,0
CR0004164,B00598,2025-09,risk_team,limit_decrease,1,collection_delay,0
CR0004165,B00598,2025-12,risk_team,limit_decrease,1,collection_delay,0
CR0004166,B00668,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0004167,B00668,2024-06,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004168,B00668,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0004169,B00668,2024-12,automated,no_change,0,cash_flow_change,0
CR0004170,B00668,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0004171,B00668,2025-09,relationship_manager,limit_decrease,1,industry_conditions,0
CR0004172,B00668,2025-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0004173,B00689,2024-03,automated,no_change,0,repayment_behavior,1
CR0004174,B00689,2024-06,automated,watchlist_add,1,portfolio_review,1
CR0004175,B00689,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0004176,B00689,2025-06,automated,watchlist_add,1,repayment_behavior,1
CR0004177,B00689,2025-09,automated,watchlist_add,1,industry_conditions,0
CR0004178,B00689,2025-12,automated,no_change,0,collection_delay,0
CR0004179,B00699,2024-03,automated,limit_decrease,1,collection_delay,0
CR0004180,B00699,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004181,B00699,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004182,B00699,2024-12,automated,watchlist_add,1,repayment_behavior,1
CR0004183,B00699,2025-03,automated,manual_review,1,cash_flow_change,0
CR0004184,B00699,2025-06,relationship_manager,watchlist_add,1,industry_conditions,1
CR0004185,B00699,2025-09,relationship_manager,manual_review,1,cash_flow_change,1
CR0004186,B00699,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004187,B00715,2024-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004188,B00715,2024-09,automated,watchlist_add,1,repayment_behavior,0
CR0004189,B00715,2024-12,automated,watchlist_add,1,collection_delay,0
CR0004190,B00715,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0004191,B00715,2025-06,automated,watchlist_add,1,repayment_behavior,0
CR0004192,B00715,2025-09,automated,manual_review,1,repayment_behavior,0
CR0004193,B00724,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0004194,B00724,2024-06,risk_team,watchlist_add,1,cash_flow_change,0
CR0004195,B00724,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0004196,B00724,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004197,B00724,2025-06,automated,manual_review,1,industry_conditions,0
CR0004198,B00724,2025-09,relationship_manager,manual_review,1,repayment_behavior,0
CR0004199,B00724,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0004200,B00736,2024-03,relationship_manager,watchlist_add,1,collection_delay,1
CR0004201,B00736,2024-06,risk_team,manual_review,1,repayment_behavior,1
CR0004202,B00736,2024-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004203,B00736,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004204,B00736,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004205,B00736,2025-06,automated,limit_decrease,1,cash_flow_change,0
CR0004206,B00736,2025-09,automated,watchlist_add,1,cash_flow_change,0
CR0004207,B00736,2025-12,automated,watchlist_add,1,customer_request,1
CR0004208,B00775,2024-03,automated,watchlist_add,1,collection_delay,1
CR0004209,B00775,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004210,B00775,2024-12,automated,watchlist_add,1,collection_delay,0
CR0004211,B00775,2025-03,risk_team,watchlist_add,1,cash_flow_change,1
CR0004212,B00775,2025-06,automated,watchlist_add,1,industry_conditions,0
CR0004213,B00775,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004214,B00790,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004215,B00790,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004216,B00790,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004217,B00790,2025-03,automated,limit_decrease,1,portfolio_review,0
CR0004218,B00790,2025-06,automated,limit_increase,0,collection_delay,1
CR0004219,B00790,2025-09,automated,manual_review,1,repayment_behavior,1
CR0004220,B00790,2025-12,risk_team,no_change,0,portfolio_review,1
CR0004221,B00837,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004222,B00837,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0004223,B00837,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004224,B00837,2024-12,automated,limit_decrease,1,industry_conditions,0
CR0004225,B00837,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004226,B00837,2025-06,automated,manual_review,1,repayment_behavior,1
CR0004227,B00837,2025-09,automated,watchlist_add,1,collection_delay,0
CR0004228,B00846,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004229,B00846,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004230,B00846,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004231,B00846,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004232,B00846,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004233,B00855,2024-03,automated,limit_decrease,1,collection_delay,1
CR0004234,B00855,2024-09,relationship_manager,no_change,0,repayment_behavior,0
CR0004235,B00855,2024-12,relationship_manager,manual_review,1,cash_flow_change,1
CR0004236,B00855,2025-06,automated,watchlist_add,1,collection_delay,0
CR0004237,B00855,2025-09,automated,manual_review,1,repayment_behavior,0
CR0004238,B00855,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004239,B00868,2024-03,automated,no_change,0,industry_conditions,1
CR0004240,B00868,2024-06,automated,watchlist_add,1,portfolio_review,0
CR0004241,B00868,2024-09,relationship_manager,manual_review,1,collection_delay,0
CR0004242,B00868,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0004243,B00868,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0004244,B00868,2025-06,automated,watchlist_add,1,collection_delay,1
CR0004245,B00868,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0004246,B00868,2025-12,automated,limit_decrease,1,cash_flow_change,0
CR0004247,B00876,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004248,B00876,2024-06,relationship_manager,no_change,0,collection_delay,1
CR0004249,B00876,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004250,B00876,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004251,B00876,2025-03,automated,manual_review,1,cash_flow_change,0
CR0004252,B00876,2025-06,relationship_manager,limit_decrease,1,collection_delay,1
CR0004253,B00876,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004254,B00917,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004255,B00917,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0004256,B00917,2024-09,relationship_manager,limit_decrease,1,industry_conditions,1
CR0004257,B00917,2024-12,automated,watchlist_add,1,repayment_behavior,0
CR0004258,B00917,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0004259,B00917,2025-06,automated,manual_review,1,repayment_behavior,0
CR0004260,B00917,2025-09,relationship_manager,manual_review,1,repayment_behavior,1
CR0004261,B00917,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0004262,B00930,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0004263,B00930,2024-06,automated,limit_decrease,1,collection_delay,1
CR0004264,B00930,2024-09,automated,watchlist_add,1,collection_delay,1
CR0004265,B00930,2025-09,automated,watchlist_add,1,repayment_behavior,1
CR0004266,B00930,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0004267,B00945,2024-03,relationship_manager,limit_decrease,1,collection_delay,0
CR0004268,B00945,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004269,B00945,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0004270,B00945,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0004271,B00945,2025-03,automated,limit_decrease,1,collection_delay,1
CR0004272,B00945,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0004273,B00945,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0004274,B00945,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004275,B00960,2024-03,automated,watchlist_add,1,portfolio_review,0
CR0004276,B00960,2024-09,automated,limit_decrease,1,repayment_behavior,1
CR0004277,B00960,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0004278,B00960,2025-06,automated,watchlist_add,1,cash_flow_change,0
CR0004279,B00960,2025-09,risk_team,watchlist_add,1,collection_delay,0
CR0004280,B00960,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0004281,B00980,2024-03,relationship_manager,manual_review,1,cash_flow_change,0
CR0004282,B00980,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0004283,B00980,2024-09,automated,limit_decrease,1,industry_conditions,1
CR0004284,B00980,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0004285,B00980,2025-06,automated,watchlist_add,1,repayment_behavior,1
CR0004286,B00980,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0004287,B00992,2024-03,automated,limit_decrease,1,industry_conditions,1
CR0004288,B00992,2024-06,automated,limit_decrease,1,cash_flow_change,1
CR0004289,B00992,2024-09,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0004290,B00992,2024-12,automated,no_change,0,industry_conditions,1
CR0004291,B00992,2025-03,risk_team,manual_review,1,collection_delay,0
CR0004292,B00992,2025-06,automated,limit_decrease,1,repayment_behavior,1
CR0004293,B00992,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0004294,B00992,2025-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0004295,B01001,2024-03,automated,manual_review,1,collection_delay,0
CR0004296,B01001,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0004297,B01001,2024-09,automated,manual_review,1,repayment_behavior,0
CR0004298,B01001,2024-12,risk_team,watchlist_add,1,cash_flow_change,1
CR0004299,B01001,2025-03,relationship_manager,limit_decrease,1,industry_conditions,1
CR0004300,B01001,2025-06,automated,manual_review,1,repayment_behavior,1
CR0004301,B01001,2025-09,automated,watchlist_add,1,collection_delay,0
